business_id,business_type,location_type,years_in_business,num_employees,owner_gender,owner_age,education_level,monthly_revenue,monthly_expenses,cash_flow_volatility,mobile_money_frequency,mobile_money_volume,mobile_money_consistency,has_bank_account,bank_account_age,savings_balance,num_suppliers,num_customers,digital_payment_adoption,social_media_presence,mobile_money_score,business_score,banking_score,digital_score,demo_score,credit_score,traditional_score,traditional_approval,ai_approval,actually_creditworthy
SME_00645,manufacturing,rural,2.6,7,male,38.9,1,16991,13065.0,0.51,46.0,3521.0,0.88,1,3.4,23460.0,5,31,0.75,1,0.51,0.23,0.71,0.85,0.29,0.5,0.45,0,0,0
SME_00646,services,urban,2.0,11,female,41.1,2,19687,14870.0,0.62,4.0,6078.0,1.0,1,1.0,103.0,6,14,0.1,1,0.41,0.24,0.52,0.46,0.39,0.36,0.28,0,0,0
SME_00647,services,rural,0.6,10,male,23.1,1,26123,21730.0,1.08,1.0,10083.0,0.86,1,1.8,1508.0,4,20,0.25,1,0.38,0.19,0.55,0.55,0.16,0.34,0.29,0,0,0
SME_00648,manufacturing,rural,1.9,11,male,42.0,2,37835,28091.0,0.43,7.0,14715.0,0.16,0,0.0,0.0,4,32,0.29,0,0.19,0.3,0.0,0.17,0.42,0.23,0.18,0,0,0
SME_00649,agriculture,rural,0.8,12,male,36.1,1,16889,15202.0,0.28,97.0,4505.0,0.97,1,1.1,306.0,6,32,0.58,0,0.76,0.19,0.52,0.35,0.27,0.47,0.42,0,0,0
SME_00650,retail,urban,7.4,7,male,18.0,1,12940,10625.0,0.14,44.0,3649.0,0.81,1,5.3,4733.0,4,19,0.77,0,0.5,0.29,0.63,0.46,0.12,0.45,0.45,0,0,0
SME_00651,agriculture,urban,1.2,7,male,27.7,1,13515,11399.0,0.1,23.0,2105.0,0.93,1,1.7,1665.0,3,27,0.11,0,0.42,0.2,0.54,0.07,0.2,0.31,0.31,0,0,0
SME_00652,services,urban,9.1,8,male,33.0,1,10917,8044.0,0.35,66.0,3369.0,0.43,0,0.0,0.0,5,24,0.5,1,0.49,0.32,0.0,0.7,0.24,0.37,0.37,0,0,0
SME_00653,services,urban,2.3,10,male,60.7,4,17993,14055.0,1.59,15.0,2181.0,0.81,1,4.6,956.0,3,24,0.08,1,0.34,0.18,0.6,0.45,0.75,0.36,0.36,0,0,0
SME_00654,agriculture,urban,3.0,11,female,44.7,1,14195,11392.0,0.19,100.0,2632.0,0.89,1,5.8,889.0,1,22,0.35,1,0.72,0.24,0.62,0.61,0.33,0.53,0.45,0,0,0
SME_00655,retail,rural,2.3,10,male,22.0,2,12169,10977.0,0.39,9.0,3657.0,0.74,1,4.5,868.0,2,32,0.4,0,0.35,0.19,0.6,0.24,0.26,0.32,0.27,0,0,0
SME_00656,retail,urban,0.4,9,female,43.8,1,11770,10505.0,0.21,7.0,2273.0,0.58,1,0.0,2872.0,3,25,0.45,0,0.26,0.17,0.52,0.27,0.32,0.29,0.21,0,0,0
SME_00657,agriculture,urban,1.4,3,female,19.4,2,29731,22469.0,0.17,25.0,3418.0,0.74,1,5.4,5062.0,5,16,0.25,1,0.36,0.26,0.64,0.55,0.23,0.41,0.33,0,0,0
SME_00658,services,urban,0.3,7,male,51.0,4,31481,26886.0,0.16,12.0,11005.0,0.77,0,0.0,0.0,3,27,0.17,1,0.38,0.23,0.0,0.5,0.68,0.33,0.33,0,0,0
SME_00659,services,urban,2.9,3,female,32.3,1,16245,12360.0,0.21,25.0,3137.0,0.76,0,0.0,0.0,4,23,0.04,1,0.39,0.24,0.0,0.42,0.23,0.3,0.22,0,0,0
SME_00660,agriculture,rural,1.8,10,male,36.9,4,5852,5542.0,0.14,9.0,696.0,0.59,1,0.1,10901.0,3,17,0.31,1,0.25,0.17,0.57,0.59,0.56,0.33,0.28,0,0,0
SME_00661,food,urban,4.5,7,female,53.9,1,22627,21225.0,0.41,24.0,2770.0,0.9,1,0.9,372.0,3,26,0.16,1,0.4,0.22,0.52,0.5,0.4,0.38,0.3,0,0,0
SME_00662,services,rural,0.7,6,male,22.6,3,25836,21723.0,0.62,8.0,4535.0,0.85,0,0.0,0.0,4,19,0.27,0,0.34,0.2,0.0,0.16,0.35,0.25,0.2,0,0,0
SME_00663,retail,urban,0.5,11,female,21.2,2,6021,5267.0,0.64,1.0,924.0,0.58,1,1.0,1575.0,5,22,0.41,1,0.22,0.15,0.53,0.65,0.25,0.32,0.24,0,0,0
SME_00664,retail,rural,1.6,7,male,31.0,3,14630,13172.0,0.1,61.0,4861.0,0.78,1,0.1,310.0,6,26,0.57,0,0.58,0.2,0.5,0.34,0.43,0.44,0.39,0,0,0
SME_00665,retail,rural,7.8,12,male,50.5,2,9321,8205.0,0.68,54.0,1832.0,0.47,0,0.0,0.0,5,28,0.59,1,0.42,0.25,0.0,0.75,0.48,0.37,0.32,0,0,0
SME_00666,retail,urban,3.7,4,male,19.8,2,11090,9703.0,0.13,88.0,3786.0,0.95,1,1.2,87.0,4,16,0.67,1,0.74,0.21,0.52,0.8,0.23,0.53,0.53,0,0,0
SME_00667,retail,rural,1.6,8,female,18.0,1,15261,14340.0,0.11,32.0,2322.0,0.9,0,0.0,0.0,5,34,0.41,1,0.44,0.19,0.0,0.65,0.13,0.29,0.16,0,0,0
SME_00668,retail,urban,2.2,8,female,32.6,1,17808,15121.0,0.39,29.0,4414.0,0.93,0,0.0,0.0,3,15,0.74,0,0.47,0.21,0.0,0.44,0.23,0.32,0.24,0,0,0
SME_00669,retail,rural,0.3,4,male,44.6,4,10380,8917.0,0.11,20.0,3181.0,0.7,1,0.5,5062.0,6,26,0.34,1,0.38,0.17,0.54,0.6,0.63,0.4,0.35,0,0,0
SME_00670,retail,urban,12.5,11,male,52.4,2,12567,11465.0,0.1,3.0,3715.0,0.49,1,0.6,2212.0,1,24,0.5,0,0.25,0.33,0.53,0.3,0.49,0.36,0.36,0,0,0
SME_00671,manufacturing,rural,3.3,7,male,32.4,2,31990,27750.0,0.14,5.0,8968.0,0.44,0,0.0,0.0,2,30,0.18,0,0.24,0.27,0.0,0.11,0.34,0.24,0.19,0,0,0
SME_00672,retail,rural,1.0,8,female,33.1,3,6816,6020.0,0.38,9.0,2573.0,0.69,1,1.8,3620.0,4,28,0.48,1,0.36,0.16,0.56,0.69,0.44,0.37,0.24,0,0,0
SME_00673,agriculture,rural,2.6,11,male,51.8,2,11738,8904.0,0.12,55.0,1979.0,0.2,0,0.0,0.0,5,26,0.27,1,0.33,0.25,0.0,0.56,0.49,0.3,0.25,0,0,0
SME_00674,agriculture,rural,0.3,3,female,18.0,4,8364,6631.0,0.3,5.0,2075.0,0.69,0,0.0,0.0,3,27,0.76,1,0.3,0.18,0.0,0.86,0.43,0.27,0.14,0,0,0
SME_00675,food,urban,10.1,10,male,33.3,3,11378,8384.0,0.32,64.0,4155.0,0.93,0,0.0,0.0,4,16,0.83,1,0.64,0.34,0.0,0.9,0.43,0.47,0.47,0,0,0
SME_00676,retail,urban,0.6,11,male,40.3,2,8981,7422.0,0.4,18.0,1108.0,0.45,0,0.0,0.0,2,31,0.31,0,0.24,0.18,0.0,0.19,0.4,0.2,0.2,0,0,0
SME_00677,agriculture,urban,3.1,3,male,43.4,3,12099,9848.0,0.68,31.0,1413.0,0.82,0,0.0,0.0,4,26,0.44,0,0.41,0.2,0.0,0.26,0.52,0.3,0.3,0,0,0
SME_00678,food,urban,0.8,10,male,31.9,1,13730,13034.0,0.17,3.0,2334.0,0.62,1,0.5,11860.0,5,34,0.36,0,0.25,0.17,0.58,0.22,0.24,0.3,0.3,0,0,0
SME_00679,manufacturing,rural,3.8,9,male,38.4,1,21961,18728.0,0.1,8.0,6367.0,0.48,1,3.4,3049.0,6,28,0.37,1,0.26,0.26,0.59,0.62,0.28,0.37,0.32,0,0,0
SME_00680,manufacturing,urban,4.5,8,male,18.0,2,39731,35623.0,0.12,80.0,7071.0,0.09,0,0.0,0.0,4,18,0.41,0,0.4,0.3,0.0,0.25,0.22,0.27,0.27,0,0,0
SME_00681,retail,rural,3.4,9,female,30.1,1,4180,3275.0,0.17,8.0,657.0,0.97,0,0.0,0.0,7,30,0.46,1,0.37,0.23,0.0,0.68,0.22,0.3,0.17,0,0,0
SME_00682,retail,rural,2.9,7,male,43.4,3,7645,6941.0,0.38,9.0,1817.0,0.84,0,0.0,0.0,4,21,0.22,1,0.36,0.18,0.0,0.53,0.52,0.29,0.24,0,0,0
SME_00683,services,rural,6.7,6,male,26.2,4,15810,13498.0,0.1,6.0,4491.0,0.83,1,2.8,1707.0,2,22,0.75,1,0.36,0.27,0.57,0.85,0.49,0.4,0.35,0,0,0
SME_00684,tech,urban,0.2,10,male,38.7,2,45924,40149.0,0.11,3.0,8017.0,0.2,1,2.3,650.0,1,19,0.24,1,0.12,0.27,0.55,0.54,0.38,0.29,0.29,0,0,0
SME_00685,services,rural,1.2,12,male,43.4,2,14000,10831.0,0.45,7.0,2663.0,0.95,0,0.0,0.0,2,20,0.14,0,0.37,0.22,0.0,0.08,0.42,0.27,0.22,0,0,0
SME_00686,services,rural,0.9,8,male,33.9,4,7956,6660.0,0.33,26.0,2260.0,0.87,1,1.6,331.0,2,31,0.59,1,0.45,0.18,0.53,0.75,0.55,0.4,0.35,0,0,0
SME_00687,retail,urban,13.3,9,male,40.0,2,11993,10296.0,0.39,15.0,4602.0,0.94,1,0.6,3923.0,2,21,0.87,1,0.46,0.34,0.54,0.92,0.39,0.46,0.46,0,0,0
SME_00688,manufacturing,rural,1.5,11,male,26.4,2,32392,27445.0,0.5,20.0,9796.0,0.11,0,0.0,0.0,2,30,0.56,1,0.2,0.24,0.0,0.74,0.29,0.26,0.21,0,0,0
SME_00689,retail,rural,4.0,9,male,35.5,2,9745,9051.0,0.46,3.0,3263.0,0.3,1,3.6,275.0,3,27,0.15,0,0.2,0.19,0.57,0.09,0.36,0.29,0.24,0,0,0
SME_00690,agriculture,urban,3.5,6,male,45.3,4,23635,21852.0,0.34,41.0,4964.0,0.54,1,4.5,1241.0,6,28,0.59,0,0.39,0.22,0.6,0.35,0.64,0.4,0.4,0,0,0
SME_00691,agriculture,urban,0.7,8,male,39.9,2,16909,15941.0,0.17,38.0,3072.0,0.71,0,0.0,0.0,2,19,0.48,1,0.42,0.18,0.0,0.69,0.39,0.34,0.34,0,0,0
SME_00692,agriculture,urban,0.8,6,male,31.0,3,18892,16377.0,1.23,1.0,4464.0,0.2,1,3.1,2783.0,9,21,0.36,0,0.13,0.15,0.58,0.22,0.42,0.26,0.26,0,0,0
SME_00693,retail,urban,1.0,9,male,40.7,3,11070,10439.0,0.25,12.0,3787.0,0.91,1,2.7,1945.0,3,31,0.02,1,0.42,0.16,0.57,0.41,0.51,0.37,0.37,0,0,0
SME_00694,retail,urban,1.6,7,female,46.6,2,13692,12434.0,0.1,2.0,3243.0,0.8,1,0.4,13.0,3,22,0.19,0,0.32,0.19,0.51,0.11,0.44,0.33,0.25,0,0,0
SME_00695,services,urban,0.8,7,male,18.0,2,10376,7966.0,0.1,39.0,3673.0,0.79,1,1.1,11153.0,5,24,0.18,1,0.5,0.21,0.59,0.51,0.22,0.41,0.41,0,0,0
SME_00696,retail,urban,0.1,6,female,51.9,3,7274,5869.0,0.35,33.0,2885.0,0.52,1,1.1,1290.0,2,26,0.48,1,0.41,0.17,0.53,0.69,0.59,0.39,0.31,0,0,0
SME_00697,services,urban,6.3,9,male,34.0,2,36788,27944.0,0.78,58.0,4474.0,0.54,1,2.9,896.0,8,27,0.62,1,0.43,0.32,0.56,0.77,0.35,0.45,0.45,0,0,0
SME_00698,retail,rural,10.1,13,female,43.1,3,2989,2095.0,0.1,7.0,340.0,0.79,1,3.6,755.0,6,14,0.17,1,0.3,0.34,0.58,0.5,0.51,0.41,0.28,0,0,0
SME_00699,agriculture,urban,1.3,5,female,52.4,4,14749,11018.0,0.1,15.0,2137.0,0.84,1,0.2,519.0,3,22,0.26,1,0.36,0.23,0.51,0.56,0.69,0.41,0.33,0,0,0
SME_00700,agriculture,rural,1.2,2,male,21.5,2,19179,13445.0,0.64,5.0,4129.0,0.42,0,0.0,0.0,2,25,0.57,1,0.21,0.22,0.0,0.74,0.25,0.24,0.19,0,0,0
SME_00701,retail,urban,0.1,5,female,29.5,3,10019,8816.0,0.74,12.0,1396.0,0.42,1,2.9,1049.0,2,25,0.88,1,0.22,0.14,0.56,0.93,0.41,0.34,0.26,0,0,0
SME_00702,agriculture,urban,3.4,6,male,34.5,3,13266,10697.0,0.1,18.0,4792.0,0.86,1,3.1,1560.0,4,35,0.37,0,0.44,0.24,0.57,0.22,0.46,0.4,0.4,0,0,0
SME_00703,retail,urban,5.2,9,male,28.6,3,10952,8522.0,0.14,1.0,1171.0,0.53,1,0.3,6152.0,11,25,0.66,0,0.2,0.27,0.54,0.4,0.41,0.29,0.29,0,0,0
SME_00704,retail,urban,0.5,11,female,58.8,2,9030,8041.0,0.32,31.0,1758.0,0.86,1,1.5,3081.0,4,29,0.3,0,0.44,0.17,0.55,0.18,0.54,0.37,0.29,0,0,0
SME_00705,food,urban,0.5,9,female,27.7,1,13161,11952.0,0.12,20.0,2045.0,0.59,1,3.9,1380.0,6,26,0.03,0,0.3,0.18,0.59,0.02,0.2,0.28,0.2,0,0,0
SME_00706,agriculture,rural,4.7,5,male,31.3,2,9129,8616.0,0.63,44.0,3464.0,0.73,0,0.0,0.0,1,31,0.34,1,0.51,0.18,0.0,0.6,0.33,0.33,0.28,0,0,0
SME_00707,manufacturing,urban,2.9,10,male,40.5,3,50638,43574.0,0.1,8.0,15234.0,0.55,1,1.1,4156.0,5,24,0.74,1,0.29,0.32,0.55,0.84,0.5,0.41,0.41,0,0,0
SME_00708,retail,rural,0.1,5,male,23.6,2,14136,11526.0,0.1,58.0,5281.0,0.72,1,3.3,776.0,5,25,0.33,1,0.56,0.2,0.57,0.6,0.27,0.44,0.39,0,0,0
SME_00709,services,rural,2.9,14,male,33.3,3,14220,11039.0,0.1,100.0,5570.0,0.81,1,0.2,3096.0,5,30,0.47,0,0.76,0.26,0.52,0.28,0.45,0.51,0.46,0,0,0
SME_00710,manufacturing,urban,1.1,5,female,41.8,2,18664,14102.0,0.1,63.0,4650.0,0.78,1,3.9,7669.0,2,30,0.51,0,0.56,0.24,0.62,0.31,0.41,0.46,0.38,0,0,0
SME_00711,services,urban,1.4,8,male,34.0,2,15813,11911.0,0.1,38.0,2693.0,0.73,1,0.7,2058.0,5,25,0.38,1,0.42,0.24,0.53,0.63,0.35,0.4,0.4,0,0,0
SME_00712,agriculture,rural,4.4,6,male,36.9,1,11148,8944.0,0.1,42.0,1763.0,0.31,1,0.0,3968.0,5,31,0.71,1,0.31,0.25,0.52,0.83,0.28,0.4,0.35,0,0,0
SME_00713,agriculture,urban,5.0,13,male,31.6,3,19096,18102.0,0.42,21.0,3187.0,0.55,1,0.5,10632.0,5,31,0.17,1,0.3,0.23,0.57,0.5,0.44,0.37,0.37,0,0,0
SME_00714,agriculture,urban,1.5,8,male,19.8,2,10423,7298.0,0.1,5.0,3258.0,0.86,0,0.0,0.0,4,20,0.36,1,0.37,0.25,0.0,0.62,0.23,0.29,0.29,0,0,0
SME_00715,tech,rural,8.8,6,male,41.9,1,29406,22034.0,0.74,28.0,3297.0,0.75,0,0.0,0.0,4,31,0.05,1,0.37,0.33,0.0,0.43,0.31,0.32,0.27,0,0,0
SME_00716,manufacturing,urban,1.6,7,male,59.1,1,39865,29783.0,0.14,31.0,4601.0,0.66,1,2.4,841.0,4,19,0.52,1,0.36,0.3,0.55,0.71,0.44,0.42,0.42,0,0,0
SME_00717,food,rural,4.4,5,female,38.2,3,14558,12801.0,0.33,100.0,4112.0,0.58,1,0.5,2712.0,4,26,0.24,1,0.66,0.22,0.53,0.54,0.48,0.46,0.33,0,0,0
SME_00718,retail,rural,2.0,11,female,40.7,2,6238,4916.0,0.1,19.0,1825.0,0.92,1,5.5,967.0,2,24,0.59,1,0.44,0.22,0.62,0.75,0.4,0.43,0.3,0,0,0
SME_00719,services,urban,6.8,11,male,46.3,1,11440,9316.0,0.1,8.0,3427.0,0.65,0,0.0,0.0,2,19,0.12,0,0.32,0.29,0.0,0.07,0.34,0.27,0.27,0,0,0
SME_00720,tech,urban,7.2,9,female,22.8,4,100000,73716.0,0.26,29.0,21156.0,0.68,1,1.2,1559.0,5,18,0.3,1,0.38,0.52,0.53,0.58,0.45,0.48,0.4,0,0,0
SME_00721,retail,urban,0.3,5,female,58.4,3,14226,11399.0,0.25,97.0,4862.0,0.84,0,0.0,0.0,5,26,0.09,1,0.74,0.2,0.0,0.45,0.64,0.41,0.33,0,0,0
SME_00722,retail,urban,8.3,11,female,40.4,4,9346,6783.0,0.44,5.0,2431.0,0.83,1,2.4,3628.0,6,18,0.46,0,0.35,0.31,0.57,0.28,0.59,0.37,0.29,0,0,0
SME_00723,services,urban,5.2,6,male,57.6,2,27605,23002.0,0.43,10.0,3634.0,0.35,1,1.2,2229.0,4,30,0.87,0,0.18,0.27,0.54,0.52,0.53,0.31,0.31,0,0,0
SME_00724,services,rural,4.7,10,male,29.2,2,14271,10339.0,0.33,20.0,4840.0,0.29,0,0.0,0.0,5,23,0.1,1,0.27,0.28,0.0,0.46,0.31,0.26,0.21,0,0,0
SME_00725,manufacturing,urban,0.7,4,male,59.8,3,45975,41268.0,0.18,5.0,17743.0,0.47,0,0.0,0.0,2,33,0.29,1,0.28,0.25,0.0,0.57,0.65,0.27,0.27,0,0,0
SME_00726,retail,urban,4.9,7,male,47.3,2,11084,9329.0,0.66,1.0,1308.0,0.65,0,0.0,0.0,6,12,0.25,1,0.23,0.22,0.0,0.55,0.44,0.23,0.23,0,0,0
SME_00727,manufacturing,rural,5.7,11,male,44.6,3,25929,22843.0,0.29,10.0,5637.0,0.56,0,0.0,0.0,1,20,0.32,0,0.27,0.28,0.0,0.19,0.52,0.24,0.19,0,0,0
SME_00728,retail,rural,1.0,10,male,40.8,1,7644,6151.0,1.39,50.0,1882.0,0.54,1,1.5,3473.0,5,25,0.25,1,0.44,0.14,0.55,0.55,0.3,0.38,0.33,0,0,0
SME_00729,retail,rural,9.1,7,male,35.0,2,4483,3566.0,0.51,1.0,645.0,0.74,0,0.0,0.0,3,22,0.27,0,0.27,0.27,0.0,0.16,0.35,0.22,0.17,0,0,0
SME_00730,retail,urban,0.2,10,female,52.4,1,22579,16360.0,0.1,14.0,8136.0,0.99,1,0.6,410.0,2,22,0.22,1,0.46,0.26,0.51,0.53,0.39,0.39,0.31,0,0,0
SME_00731,manufacturing,rural,0.5,8,male,39.7,1,17154,14254.0,0.12,36.0,3178.0,0.23,1,3.2,5084.0,8,37,0.66,1,0.27,0.21,0.59,0.8,0.3,0.34,0.29,0,0,0
SME_00732,services,urban,2.3,3,male,18.0,1,11318,9378.0,0.25,77.0,3790.0,0.89,1,2.2,8529.0,4,22,0.08,1,0.68,0.2,0.6,0.45,0.12,0.45,0.45,0,0,0
SME_00733,agriculture,urban,2.6,7,female,24.6,1,14326,11705.0,0.38,100.0,4316.0,0.41,0,0.0,0.0,6,25,0.59,0,0.61,0.22,0.0,0.35,0.18,0.33,0.25,0,0,0
SME_00734,agriculture,urban,3.1,6,female,35.8,4,10619,9399.0,0.24,14.0,2967.0,0.87,1,1.1,3913.0,4,17,0.1,0,0.4,0.2,0.55,0.06,0.55,0.34,0.26,0,0,0
SME_00735,manufacturing,rural,0.1,8,female,41.7,1,24488,22238.0,0.46,75.0,3860.0,0.76,1,6.5,1587.0,2,27,0.06,0,0.58,0.18,0.64,0.04,0.31,0.4,0.27,0,0,0
SME_00736,agriculture,urban,9.7,9,female,37.3,3,20540,18233.0,0.1,1.0,3414.0,0.21,1,0.6,2093.0,7,25,0.72,1,0.12,0.32,0.52,0.83,0.47,0.34,0.26,0,0,0
SME_00737,manufacturing,urban,0.1,10,male,52.6,3,48393,35616.0,0.1,34.0,5527.0,0.46,1,1.7,5432.0,5,24,0.42,0,0.31,0.32,0.57,0.25,0.59,0.39,0.39,0,0,0
SME_00738,agriculture,urban,0.5,12,female,18.0,2,21610,18488.0,0.1,26.0,3722.0,0.97,0,0.0,0.0,2,28,0.51,0,0.45,0.22,0.0,0.31,0.23,0.29,0.21,0,0,0
SME_00739,agriculture,urban,0.1,10,male,39.7,1,13804,9940.0,0.26,7.0,2811.0,0.77,0,0.0,0.0,5,20,0.65,1,0.32,0.23,0.0,0.79,0.29,0.28,0.28,0,0,0
SME_00740,agriculture,rural,2.5,7,male,18.0,3,12240,10694.0,0.35,18.0,4283.0,0.34,1,0.1,725.0,13,17,0.81,1,0.28,0.2,0.51,0.89,0.32,0.35,0.3,0,0,0
SME_00741,agriculture,rural,8.1,7,male,47.1,2,14126,11237.0,0.12,3.0,2965.0,0.75,1,0.1,1246.0,2,27,0.71,0,0.3,0.31,0.51,0.43,0.45,0.39,0.34,0,0,0
SME_00742,services,rural,3.3,13,male,36.9,3,7425,5443.0,0.29,51.0,2423.0,0.63,1,3.3,3102.0,3,27,0.71,0,0.49,0.25,0.58,0.43,0.47,0.45,0.4,0,0,0
SME_00743,agriculture,urban,5.2,8,male,43.0,3,19599,17943.0,0.1,11.0,4544.0,0.77,1,1.1,83.0,4,22,0.23,1,0.34,0.25,0.52,0.54,0.51,0.36,0.36,0,0,0
SME_00744,retail,urban,0.1,13,male,27.6,4,5805,4955.0,0.1,25.0,1947.0,0.85,1,0.8,2703.0,6,32,0.72,1,0.46,0.18,0.53,0.83,0.51,0.41,0.41,0,0,0
SME_00745,manufacturing,urban,2.3,5,female,53.4,2,73506,57973.0,0.36,4.0,28879.0,0.31,1,1.9,1000.0,6,17,0.43,1,0.23,0.37,0.54,0.66,0.49,0.39,0.31,0,0,0
SME_00746,agriculture,urban,1.8,7,male,50.5,2,13269,9390.0,0.14,6.0,2282.0,0.91,0,0.0,0.0,1,28,0.27,0,0.35,0.25,0.0,0.16,0.48,0.26,0.26,0,0,0
SME_00747,agriculture,urban,2.1,9,male,45.0,2,14488,12088.0,0.33,100.0,5197.0,0.55,1,0.4,458.0,2,27,0.22,1,0.67,0.21,0.51,0.53,0.43,0.47,0.47,0,0,0
SME_00748,tech,rural,0.2,3,female,36.4,1,29400,27366.0,0.53,35.0,8424.0,0.91,0,0.0,0.0,4,30,0.14,1,0.5,0.18,0.0,0.48,0.27,0.32,0.19,0,0,0
SME_00749,services,urban,3.5,11,male,45.0,3,15156,12869.0,0.57,82.0,5232.0,0.86,1,6.3,3112.0,3,23,0.4,1,0.69,0.22,0.64,0.64,0.53,0.51,0.51,0,0,0
SME_00750,retail,urban,2.1,5,male,29.5,1,25827,24353.0,0.1,9.0,7631.0,0.8,1,1.8,10647.0,5,21,0.3,0,0.36,0.21,0.6,0.18,0.21,0.31,0.31,0,0,0
SME_00751,tech,urban,4.3,6,female,48.3,2,75746,55606.0,0.2,4.0,17208.0,0.97,1,1.0,7265.0,6,35,0.24,0,0.38,0.42,0.56,0.14,0.47,0.41,0.33,0,0,0
SME_00752,services,urban,2.0,8,male,57.8,3,10493,8836.0,0.4,17.0,1767.0,0.58,1,3.2,999.0,5,20,0.38,1,0.29,0.19,0.57,0.63,0.63,0.39,0.39,0,0,0
SME_00753,agriculture,urban,0.5,4,male,50.8,2,28472,25611.0,0.45,17.0,3445.0,0.42,1,1.5,83.0,4,23,0.02,1,0.23,0.19,0.53,0.41,0.48,0.29,0.29,0,0,0
SME_00754,retail,rural,3.1,5,female,29.2,2,12893,10719.0,0.46,5.0,3361.0,0.97,1,0.6,3196.0,4,20,0.15,1,0.39,0.21,0.53,0.49,0.31,0.38,0.25,0,0,0
SME_00755,manufacturing,rural,0.6,15,male,42.3,2,22340,16147.0,0.1,33.0,8871.0,0.89,1,0.5,2771.0,3,23,0.12,0,0.52,0.27,0.53,0.07,0.41,0.39,0.34,0,0,0
SME_00756,services,rural,6.2,4,male,22.5,3,16957,14341.0,0.1,11.0,5450.0,0.66,1,1.0,83.0,5,26,0.51,1,0.34,0.27,0.52,0.71,0.36,0.38,0.33,0,0,0
SME_00757,agriculture,urban,2.8,5,female,44.9,2,15507,13226.0,0.27,5.0,3074.0,0.97,1,3.9,393.0,6,26,0.62,0,0.37,0.21,0.58,0.37,0.43,0.38,0.3,0,0,0
SME_00758,manufacturing,urban,0.5,14,female,43.4,3,71541,63112.0,0.41,10.0,24908.0,0.97,1,0.1,2636.0,2,29,0.4,0,0.44,0.33,0.52,0.24,0.52,0.4,0.32,0,0,0
SME_00759,manufacturing,urban,9.8,5,male,18.0,1,23634,21041.0,0.12,21.0,7816.0,0.46,0,0.0,0.0,6,20,0.64,1,0.32,0.32,0.0,0.78,0.12,0.32,0.32,0,0,0
SME_00760,retail,urban,2.2,12,male,24.1,3,11025,9842.0,0.1,32.0,2034.0,0.95,0,0.0,0.0,3,22,0.54,0,0.47,0.21,0.0,0.32,0.37,0.3,0.3,0,0,0
SME_00761,agriculture,rural,0.2,13,male,34.6,3,10111,8755.0,0.38,16.0,1054.0,0.9,0,0.0,0.0,3,22,0.5,0,0.37,0.18,0.0,0.3,0.45,0.24,0.19,0,0,0
SME_00762,retail,urban,3.0,5,male,34.4,1,5862,4420.0,0.11,19.0,794.0,0.8,1,2.0,1456.0,4,23,0.23,1,0.36,0.23,0.55,0.54,0.25,0.37,0.37,0,0,0
SME_00763,services,urban,0.9,6,male,23.5,2,46855,37534.0,0.1,4.0,17017.0,0.8,1,0.5,132.0,1,32,0.05,0,0.36,0.3,0.51,0.03,0.27,0.33,0.33,0,0,0
SME_00764,retail,urban,4.9,8,male,42.7,1,6482,5795.0,0.1,62.0,2275.0,0.31,1,1.9,1901.0,4,26,0.59,1,0.45,0.22,0.55,0.75,0.32,0.4,0.4,0,0,0
SME_00765,services,urban,5.1,8,female,41.0,3,21294,19981.0,0.11,66.0,4015.0,0.42,1,1.0,4196.0,1,25,0.54,1,0.45,0.25,0.55,0.72,0.5,0.44,0.36,0,0,0
SME_00766,manufacturing,rural,11.6,6,male,35.7,2,12460,8968.0,0.27,29.0,2312.0,0.52,1,0.2,4682.0,3,26,0.28,1,0.33,0.36,0.53,0.57,0.36,0.38,0.33,0,0,0
SME_00767,manufacturing,urban,2.1,3,male,28.9,2,27704,23102.0,0.13,1.0,9360.0,0.87,0,0.0,0.0,4,18,0.35,1,0.37,0.24,0.0,0.61,0.3,0.29,0.29,0,0,0
SME_00768,agriculture,urban,1.8,10,male,50.6,1,18468,14371.0,0.1,19.0,7042.0,0.55,0,0.0,0.0,4,24,0.43,1,0.36,0.25,0.0,0.66,0.37,0.32,0.32,0,0,0
SME_00769,manufacturing,urban,4.2,6,female,57.9,1,23367,17674.0,0.1,25.0,7799.0,0.97,1,2.3,1441.0,2,27,0.75,0,0.49,0.29,0.55,0.45,0.43,0.41,0.33,0,0,0
SME_00770,retail,urban,0.4,7,male,32.2,1,13151,10869.0,0.1,100.0,3704.0,0.34,1,2.0,8069.0,6,25,0.8,1,0.59,0.2,0.59,0.88,0.23,0.49,0.49,0,0,0
SME_00771,manufacturing,rural,2.4,4,male,30.7,2,22449,19116.0,0.32,100.0,3879.0,0.45,0,0.0,0.0,4,26,0.18,1,0.59,0.22,0.0,0.51,0.32,0.39,0.34,0,0,0
SME_00772,retail,rural,2.4,7,female,43.9,2,12723,8937.0,0.1,49.0,3279.0,0.63,1,1.5,1156.0,5,16,0.17,0,0.46,0.26,0.54,0.1,0.42,0.36,0.23,0,0,0
SME_00773,agriculture,rural,0.3,10,male,33.7,3,20689,18518.0,0.25,2.0,3518.0,0.35,1,2.0,4121.0,5,27,0.47,1,0.16,0.19,0.56,0.68,0.45,0.31,0.26,0,0,0
